stanice;lokalita;datum;srazky;snih;prumerna_teplota;maximalni_teplota;minimalni_teplota
AU000006306;SALZBURG;30.01.2018;;;6.3;;-0.2
AU000006306;SALZBURG;31.01.2018;;;5.1;;0.9
AU000006306;SALZBURG;01.02.2018;;;3.0;;
AU000006306;SALZBURG;02.02.2018;;;0.9;;
AU000006306;SALZBURG;03.02.2018;;;-0.4;;-1.6
AU000006306;SALZBURG;04.02.2018;;;-1.4;;
AU000006306;SALZBURG;05.02.2018;;;-5.6;;
AU000006306;SALZBURG;06.02.2018;;61.0;-4.9;;-10.8
AU000006306;SALZBURG;07.02.2018;;61.0;-3.2;;-8.5
AU000006306;SALZBURG;08.02.2018;;;-1.1;;-2.4
AU000006306;SALZBURG;09.02.2018;;;-0.4;;-2.9
AU000006306;SALZBURG;10.02.2018;;;0.1;;
AU000006306;SALZBURG;11.02.2018;;;1.2;;
AU000006306;SALZBURG;12.02.2018;;;0.1;;
AU000006306;SALZBURG;13.02.2018;;;-2.7;;
AU000006306;SALZBURG;14.02.2018;;89.0;-5.1;;
AU000006306;SALZBURG;15.02.2018;;71.0;-2.4;;-8.5
AU000006306;SALZBURG;16.02.2018;;10.0;2.7;;-0.7
AU000006306;SALZBURG;17.02.2018;;;1.1;;
AU000006306;SALZBURG;18.02.2018;;;-0.3;;
AU000006306;SALZBURG;19.02.2018;;;-2.8;;-6.6
AU000006306;SALZBURG;20.02.2018;;;-1.2;;
AU000006306;SALZBURG;21.02.2018;;;-0.9;;
AU000006306;SALZBURG;22.02.2018;;;-1.8;;
AU000006306;SALZBURG;23.02.2018;;;-2.3;;-3.3
AU000006306;SALZBURG;24.02.2018;;;-2.5;;
AU000006306;SALZBURG;25.02.2018;;;-7.1;;
AU000006306;SALZBURG;26.02.2018;;;-10.5;;
AU000006306;SALZBURG;27.02.2018;;10.0;-11.2;;
AU000006306;SALZBURG;28.02.2018;;30.0;-12.7;;-19.6
AU000006306;SALZBURG;01.03.2018;;10.0;-9.2;;-15.1
AU000006306;SALZBURG;02.03.2018;;10.0;-6.1;;
AU000006306;SALZBURG;03.03.2018;;;-0.3;;
AU000006306;SALZBURG;04.03.2018;;;2.2;;
AU000006306;SALZBURG;05.03.2018;;;2.8;;
AU000006306;SALZBURG;06.03.2018;;;1.3;;-1.0
AU000006306;SALZBURG;07.03.2018;;;4.9;;1.7
AU000006306;SALZBURG;08.03.2018;;;5.3;;1.8
AU000006306;SALZBURG;09.03.2018;;;7.4;;2.2
AU000006306;SALZBURG;10.03.2018;;;9.6;;4.8
AU000006306;SALZBURG;11.03.2018;;;12.1;;
AU000006306;SALZBURG;12.03.2018;;;8.8;;
AU000006306;SALZBURG;13.03.2018;;;8.6;;3.9
AU000006306;SALZBURG;14.03.2018;;;4.5;;
AU000006306;SALZBURG;15.03.2018;;;5.0;;-4.2
AU000006306;SALZBURG;16.03.2018;;;7.3;;
AU000006306;SALZBURG;17.03.2018;;;3.2;;
AU000006306;SALZBURG;18.03.2018;;;-2.0;;
AU000006306;SALZBURG;19.03.2018;;;-4.1;;-5.1
AU000006306;SALZBURG;20.03.2018;;;-3.6;;
AU000006306;SALZBURG;21.03.2018;;;-2.1;;-5.8
AU000006306;SALZBURG;22.03.2018;;;0.3;;-6.1
AU000006306;SALZBURG;23.03.2018;;;1.1;;
AU000006306;SALZBURG;24.03.2018;;;3.1;;-3.6
AU000006306;SALZBURG;25.03.2018;;;5.4;;
AU000006306;SALZBURG;26.03.2018;;;5.3;;0.4
AU000006306;SALZBURG;27.03.2018;;;4.1;;
AU000006306;SALZBURG;28.03.2018;;;6.1;;
AU000006306;SALZBURG;29.03.2018;;;6.1;;
AU000006306;SALZBURG;30.03.2018;;;8.1;;
AU000006306;SALZBURG;31.03.2018;;;6.2;;
AU000006306;SALZBURG;01.04.2018;;;6.3;;
AU000006306;SALZBURG;02.04.2018;;;8.8;;
AU000006306;SALZBURG;03.04.2018;;;14.9;;
AU000006306;SALZBURG;04.04.2018;;;15.8;;
AU000006306;SALZBURG;05.04.2018;;;8.9;;
AU000006306;SALZBURG;06.04.2018;;;7.9;;1.0
AU000006306;SALZBURG;07.04.2018;;;10.1;;-1.4
AU000006306;SALZBURG;08.04.2018;;;12.6;;
AU000006306;SALZBURG;09.04.2018;;;15.9;;7.9
AU000006306;SALZBURG;10.04.2018;;;14.6;;
AU000006306;SALZBURG;11.04.2018;;;12.4;;
AU000006306;SALZBURG;12.04.2018;;;17.6;;
AU000006306;SALZBURG;13.04.2018;;;13.2;;
AU000006306;SALZBURG;14.04.2018;;;12.7;;
AU000006306;SALZBURG;15.04.2018;;;13.6;;6.1
AU000006306;SALZBURG;16.04.2018;;;13.2;;11.4
AU000006306;SALZBURG;17.04.2018;;;14.3;;
AU000006306;SALZBURG;18.04.2018;;;14.6;;
AU000006306;SALZBURG;19.04.2018;;;16.1;;6.8
AU000006306;SALZBURG;20.04.2018;;;18.4;;9.1
AU000006306;SALZBURG;21.04.2018;;;19.2;;11.4
AU000006306;SALZBURG;22.04.2018;;;19.7;;13.1
AU000006306;SALZBURG;23.04.2018;;;18.9;;
AU000006306;SALZBURG;24.04.2018;21.6;;16.1;;
AU000006306;SALZBURG;25.04.2018;;;18.2;;
AU000006306;SALZBURG;26.04.2018;15.0;;10.4;;
AU000006306;SALZBURG;27.04.2018;;;13.3;;3.9
AU000006306;SALZBURG;28.04.2018;;;17.1;;8.5
AU000006306;SALZBURG;29.04.2018;;;19.6;;10.4
AU000006306;SALZBURG;30.04.2018;;;15.1;;10.4
AU000006306;SALZBURG;01.05.2018;;;13.7;;
AU000006306;SALZBURG;02.05.2018;;;14.3;;7.5
AU000006306;SALZBURG;03.05.2018;;;15.6;;
AU000006306;SALZBURG;04.05.2018;;;15.4;;
AU000006306;SALZBURG;05.05.2018;;;15.7;;
AU000006306;SALZBURG;06.05.2018;;;15.8;;
AU000006306;SALZBURG;07.05.2018;;;15.2;;5.2
AU000006306;SALZBURG;08.05.2018;;;16.3;;6.3
AU000006306;SALZBURG;09.05.2018;;;15.6;;
AU000006306;SALZBURG;10.05.2018;;;15.8;;
AU000006306;SALZBURG;11.05.2018;;;15.8;;
AU000006306;SALZBURG;12.05.2018;;;17.3;;
AU000006306;SALZBURG;13.05.2018;;;18.5;;10.4
AU000006306;SALZBURG;14.05.2018;;;15.2;;9.4
AU000006306;SALZBURG;15.05.2018;2.5;;12.3;;
AU000006306;SALZBURG;16.05.2018;;;10.6;;
AU000006306;SALZBURG;17.05.2018;;;12.7;;
AU000006306;SALZBURG;18.05.2018;;;14.5;;
AU000006306;SALZBURG;19.05.2018;;;14.4;;8.0
AU000006306;SALZBURG;20.05.2018;;;15.3;;
AU000006306;SALZBURG;21.05.2018;;;16.9;;6.5
AU000006306;SALZBURG;22.05.2018;;;16.3;;7.5
AU000006306;SALZBURG;23.05.2018;;;16.3;;9.1
AU000006306;SALZBURG;24.05.2018;;;17.3;;12.8
AU000006306;SALZBURG;25.05.2018;;;17.6;;
AU000006306;SALZBURG;26.05.2018;;;19.4;;9.8
AU000006306;SALZBURG;27.05.2018;;;20.3;;12.3
AU000006306;SALZBURG;28.05.2018;;;21.6;;13.6
AU000006306;SALZBURG;29.05.2018;;;22.9;;14.4
AU000006306;SALZBURG;30.05.2018;;;22.6;;16.1
AU000006306;SALZBURG;31.05.2018;;;20.4;;14.8
AU000006306;SALZBURG;01.06.2018;;;18.8;;
AU000006306;SALZBURG;02.06.2018;27.4;;18.8;;15.0
AU000006306;SALZBURG;03.06.2018;;;21.3;;14.5
AU000006306;SALZBURG;04.06.2018;;;21.6;;12.0
AU000006306;SALZBURG;05.06.2018;;;21.6;;14.3
AU000006306;SALZBURG;06.06.2018;;;19.7;;12.8
AU000006306;SALZBURG;07.06.2018;;;19.4;;
AU000006306;SALZBURG;08.06.2018;30.0;;19.0;;14.3
AU000006306;SALZBURG;09.06.2018;;;21.2;;15.5
AU000006306;SALZBURG;10.06.2018;;;21.8;;
AU000006306;SALZBURG;11.06.2018;;;23.4;;16.6
AU000006306;SALZBURG;12.06.2018;7.1;;19.3;;15.7
AU000006306;SALZBURG;13.06.2018;;;14.4;;
AU000006306;SALZBURG;14.06.2018;;;14.7;;
AU000006306;SALZBURG;15.06.2018;;;16.7;;11.0
AU000006306;SALZBURG;16.06.2018;;;18.3;;
AU000006306;SALZBURG;17.06.2018;;;18.6;;
AU000006306;SALZBURG;18.06.2018;;;17.7;;14.6
AU000006306;SALZBURG;19.06.2018;;;19.6;;
AU000006306;SALZBURG;20.06.2018;;;21.8;;
AU000006306;SALZBURG;21.06.2018;;;22.3;;14.9
AU000006306;SALZBURG;22.06.2018;;;14.3;;
AU000006306;SALZBURG;23.06.2018;;;14.1;;
AU000006306;SALZBURG;24.06.2018;;;14.4;;10.0
AU000006306;SALZBURG;25.06.2018;;;13.9;;
AU000006306;SALZBURG;26.06.2018;;;17.2;;11.7
AU000006306;SALZBURG;27.06.2018;;;14.4;;
AU000006306;SALZBURG;28.06.2018;50.0;;13.2;;11.9
AU000006306;SALZBURG;29.06.2018;;;15.9;;13.7
AU000006306;SALZBURG;30.06.2018;;;20.5;;
AU000006306;SALZBURG;01.07.2018;;;16.5;;
AU000006306;SALZBURG;02.07.2018;;;16.8;;
AU000006306;SALZBURG;03.07.2018;;;18.6;;9.7
AU000006306;SALZBURG;04.07.2018;;;20.7;;14.7
AU000006306;SALZBURG;05.07.2018;;;19.7;;14.2
AU000006306;SALZBURG;06.07.2018;;;16.4;;15.5
AU000006306;SALZBURG;07.07.2018;;;19.1;;
AU000006306;SALZBURG;08.07.2018;;;18.9;;
AU000006306;SALZBURG;09.07.2018;;;20.4;;
AU000006306;SALZBURG;10.07.2018;;;17.9;;
AU000006306;SALZBURG;11.07.2018;;;15.4;;
AU000006306;SALZBURG;12.07.2018;;;17.8;;
AU000006306;SALZBURG;13.07.2018;;;20.3;;13.5
AU000006306;SALZBURG;14.07.2018;;;20.6;;14.7
AU000006306;SALZBURG;15.07.2018;;;19.1;;
AU000006306;SALZBURG;16.07.2018;;;18.4;;12.8
AU000006306;SALZBURG;17.07.2018;;;18.8;;
AU000006306;SALZBURG;18.07.2018;1.5;;21.1;;
AU000006306;SALZBURG;19.07.2018;;;21.4;;14.3
AU000006306;SALZBURG;20.07.2018;;;22.5;;15.0
AU000006306;SALZBURG;21.07.2018;;;18.9;;
AU000006306;SALZBURG;22.07.2018;70.1;;16.8;;
AU000006306;SALZBURG;23.07.2018;;;18.7;;
AU000006306;SALZBURG;24.07.2018;;;21.4;;
AU000006306;SALZBURG;25.07.2018;;;21.2;;15.8
AU000006306;SALZBURG;26.07.2018;;;21.6;;
AU000006306;SALZBURG;27.07.2018;;;22.8;;15.5
AU000006306;SALZBURG;28.07.2018;;;23.9;;17.6
AU000006306;SALZBURG;29.07.2018;;;24.0;;
AU000006306;SALZBURG;30.07.2018;;;24.4;;17.5
AU000006306;SALZBURG;31.07.2018;;;25.3;;17.2
AU000006306;SALZBURG;01.08.2018;;;26.3;;19.8
AU000006306;SALZBURG;02.08.2018;;;24.7;;
AU000006306;SALZBURG;03.08.2018;;;25.1;;18.8
AU000006306;SALZBURG;04.08.2018;;;25.7;;18.8
AU000006306;SALZBURG;05.08.2018;;;24.6;;
AU000006306;SALZBURG;06.08.2018;;;24.3;;16.9
AU000006306;SALZBURG;07.08.2018;;;23.3;;17.5
AU000006306;SALZBURG;08.08.2018;;;24.6;;
AU000006306;SALZBURG;09.08.2018;;;24.6;;15.8
AU000006306;SALZBURG;10.08.2018;;;16.9;;
AU000006306;SALZBURG;11.08.2018;;;18.6;;13.3
AU000006306;SALZBURG;12.08.2018;;;20.6;;11.4
AU000006306;SALZBURG;13.08.2018;;;21.6;;
AU000006306;SALZBURG;14.08.2018;;;19.2;;
AU000006306;SALZBURG;15.08.2018;;;19.1;;
AU000006306;SALZBURG;16.08.2018;;;20.5;;
AU000006306;SALZBURG;17.08.2018;;;21.3;;
AU000006306;SALZBURG;18.08.2018;;;21.2;;
AU000006306;SALZBURG;19.08.2018;;;22.7;;
AU000006306;SALZBURG;20.08.2018;;;22.8;;16.6
AU000006306;SALZBURG;21.08.2018;;;22.8;;14.6
AU000006306;SALZBURG;22.08.2018;;;23.7;;16.0
AU000006306;SALZBURG;23.08.2018;;;22.2;;
AU000006306;SALZBURG;24.08.2018;;;18.6;;
AU000006306;SALZBURG;25.08.2018;;;13.9;;
AU000006306;SALZBURG;26.08.2018;;;10.3;;7.7
AU000006306;SALZBURG;27.08.2018;;;15.7;;6.9
AU000006306;SALZBURG;28.08.2018;;;19.6;;
AU000006306;SALZBURG;29.08.2018;;;20.1;;
AU000006306;SALZBURG;30.08.2018;23.1;;16.1;;
AU000006306;SALZBURG;31.08.2018;1.5;;13.9;;10.5
AU000006306;SALZBURG;01.09.2018;;;13.2;;
AU000006306;SALZBURG;02.09.2018;;;14.3;;
AU000006306;SALZBURG;03.09.2018;;;15.8;;13.7
AU000006306;SALZBURG;04.09.2018;;;15.4;;
AU000006306;SALZBURG;05.09.2018;;;17.9;24.2;12.4
AU000006306;SALZBURG;06.09.2018;;;18.2;;
AU000006306;SALZBURG;07.09.2018;16.0;;16.2;;13.2
AU000006306;SALZBURG;08.09.2018;;;17.0;22.4;
AU000006306;SALZBURG;09.09.2018;;;17.3;24.0;10.5
AU000006306;SALZBURG;10.09.2018;;;18.4;;11.5
AU000006306;SALZBURG;11.09.2018;;;19.9;27.5;
AU000006306;SALZBURG;12.09.2018;;;20.6;28.6;14.5
AU000006306;SALZBURG;13.09.2018;;;20.3;26.0;14.8
AU000006306;SALZBURG;14.09.2018;25.9;;15.8;;
AU000006306;SALZBURG;15.09.2018;;;16.9;;12.5
AU000006306;SALZBURG;16.09.2018;;;18.2;24.1;11.8
AU000006306;SALZBURG;17.09.2018;;;18.6;;
AU000006306;SALZBURG;18.09.2018;;;21.7;;
AU000006306;SALZBURG;19.09.2018;15.0;;18.8;;14.7
AU000006306;SALZBURG;20.09.2018;;;19.7;27.4;14.2
AU000006306;SALZBURG;21.09.2018;;;20.2;;
AU000006306;SALZBURG;22.09.2018;;;13.3;17.2;
AU000006306;SALZBURG;23.09.2018;;;15.8;;10.8
AU000006306;SALZBURG;24.09.2018;;;8.2;;
AU000006306;SALZBURG;25.09.2018;;;8.2;12.4;
AU000006306;SALZBURG;26.09.2018;;;9.6;;1.6
AU000006306;SALZBURG;27.09.2018;;;13.2;;6.5
AU000006306;SALZBURG;28.09.2018;;;14.9;;
AU000006306;SALZBURG;29.09.2018;;;11.6;;
AU000006306;SALZBURG;30.09.2018;;;10.2;19.0;1.7
AU000006306;SALZBURG;01.10.2018;;;9.6;;
AU000006306;SALZBURG;02.10.2018;16.5;;8.3;12.3;
AU000006306;SALZBURG;03.10.2018;;;11.2;15.0;
AU000006306;SALZBURG;04.10.2018;;;11.6;;
AU000006306;SALZBURG;05.10.2018;;;11.3;;
AU000006306;SALZBURG;06.10.2018;;;13.6;22.1;4.5
AU000006306;SALZBURG;07.10.2018;9.9;;14.3;16.3;12.8
AU000006306;SALZBURG;08.10.2018;;;13.9;19.4;9.0
AU000006306;SALZBURG;09.10.2018;;;13.6;;
AU000006306;SALZBURG;10.10.2018;;;14.6;23.1;7.8
AU000006306;SALZBURG;11.10.2018;;;18.6;;11.6
AU000006306;SALZBURG;12.10.2018;;;17.5;;
AU000006306;SALZBURG;13.10.2018;;;14.9;;6.9
AU000006306;SALZBURG;14.10.2018;;;19.1;;11.5
AU000006306;SALZBURG;15.10.2018;;;17.4;22.5;
AU000006306;SALZBURG;16.10.2018;;;14.4;21.3;
AU000006306;SALZBURG;17.10.2018;;;12.9;;
AU000006306;SALZBURG;18.10.2018;;;10.7;18.4;
AU000006306;SALZBURG;19.10.2018;;;9.6;;
AU000006306;SALZBURG;20.10.2018;;;11.4;;7.1
AU000006306;SALZBURG;21.10.2018;;;8.3;13.0;
AU000006306;SALZBURG;22.10.2018;;;6.6;13.2;
AU000006306;SALZBURG;23.10.2018;;;10.2;15.2;
AU000006306;SALZBURG;24.10.2018;;;11.8;;
AU000006306;SALZBURG;25.10.2018;;;12.9;16.6;
AU000006306;SALZBURG;26.10.2018;;;10.8;17.9;
AU000006306;SALZBURG;27.10.2018;;;6.8;;
AU000006306;SALZBURG;28.10.2018;1.3;;6.1;;
AU000006306;SALZBURG;29.10.2018;;;9.4;;
AU000006306;SALZBURG;30.10.2018;;;10.9;17.5;
AU000006306;SALZBURG;31.10.2018;;;5.5;;
AU000006306;SALZBURG;01.11.2018;;;12.7;;
AU000006306;SALZBURG;02.11.2018;;;7.1;10.5;2.7
AU000006306;SALZBURG;03.11.2018;;;9.2;;7.7
AU000006306;SALZBURG;04.11.2018;;;8.3;;
AU000006306;SALZBURG;05.11.2018;;;15.2;;
AU000006306;SALZBURG;06.11.2018;;;16.7;22.1;
AU000006306;SALZBURG;07.11.2018;;;10.5;;
AU000006306;SALZBURG;08.11.2018;;;7.4;;
AU000006306;SALZBURG;09.11.2018;;;5.4;;
AU000006306;SALZBURG;10.11.2018;;;6.0;;
AU000006306;SALZBURG;11.11.2018;;;7.4;15.1;1.2
AU000006306;SALZBURG;12.11.2018;;;6.4;;
AU000006306;SALZBURG;13.11.2018;;;7.3;;
AU000006306;SALZBURG;14.11.2018;;;6.9;9.2;
AU000006306;SALZBURG;15.11.2018;;;5.0;6.4;
AU000006306;SALZBURG;16.11.2018;;;3.1;;
AU000006306;SALZBURG;17.11.2018;;;-4.5;;
AU000006306;SALZBURG;21.11.2018;;;-3.0;;
AU000006306;SALZBURG;23.11.2018;;;1.7;;
AU000006306;SALZBURG;24.11.2018;;;3.8;;
AU000006306;SALZBURG;25.11.2018;;;2.6;;-1.2
AU000006306;SALZBURG;26.11.2018;;30.0;1.3;;
AU000006306;SALZBURG;27.11.2018;;41.0;0.7;;
AU000006306;SALZBURG;28.11.2018;;10.0;0.4;;
AU000006306;SALZBURG;29.11.2018;;;-0.5;;-4.5
AU000006306;SALZBURG;30.11.2018;;10.0;0.0;3.4;
AU000006306;SALZBURG;01.12.2018;8.9;;3.6;7.5;0.4
AU000006306;SALZBURG;02.12.2018;;;5.0;;
AU000006306;SALZBURG;03.12.2018;;;8.8;12.0;
AU000006306;SALZBURG;04.12.2018;;;8.4;;
AU000006306;SALZBURG;05.12.2018;;;4.2;;2.7
AU000006306;SALZBURG;06.12.2018;;;6.8;;3.3
AU000006306;SALZBURG;07.12.2018;;;8.8;;
AU000006306;SALZBURG;08.12.2018;;;8.0;10.5;
AU000006306;SALZBURG;09.12.2018;11.9;;6.4;8.3;
AU000006306;SALZBURG;10.12.2018;;;3.1;;
AU000006306;SALZBURG;11.12.2018;;;2.1;;0.9
AU000006306;SALZBURG;12.12.2018;;71.0;0.4;;
AU000006306;SALZBURG;13.12.2018;;20.0;-1.3;1.8;
AU000006306;SALZBURG;14.12.2018;;10.0;-2.9;;-4.6
AU000006306;SALZBURG;15.12.2018;;20.0;-3.1;-1.9;
AU000006306;SALZBURG;16.12.2018;;20.0;-2.6;;
AU000006306;SALZBURG;17.12.2018;;10.0;-0.6;;
AU000006306;SALZBURG;18.12.2018;;10.0;1.4;4.4;
AU000006306;SALZBURG;19.12.2018;;10.0;0.6;;
AU000006306;SALZBURG;20.12.2018;;10.0;1.8;;-1.4
AU000006306;SALZBURG;21.12.2018;0.5;10.0;4.5;6.6;1.8
AU000006306;SALZBURG;22.12.2018;;10.0;8.1;;
AU000006306;SALZBURG;23.12.2018;;;6.6;;
AU000006306;SALZBURG;24.12.2018;;;5.2;;
AU000006306;SALZBURG;25.12.2018;;;1.2;;
AU000006306;SALZBURG;26.12.2018;;10.0;-0.5;;-5.0
AU000006306;SALZBURG;27.12.2018;;10.0;-0.1;;-4.8
AU000006306;SALZBURG;28.12.2018;;10.0;0.6;;
AU000006306;SALZBURG;29.12.2018;;10.0;-1.6;0.4;
AU000006306;SALZBURG;30.12.2018;;10.0;3.4;;
AU000006306;SALZBURG;31.12.2018;;10.0;1.6;;
AU000006306;SALZBURG;01.01.2019;;10.0;3.9;6.3;0.4
AU000006306;SALZBURG;02.01.2019;;30.0;0.5;;
AU000006306;SALZBURG;03.01.2019;;30.0;-1.7;-0.8;
AU000006306;SALZBURG;04.01.2019;;79.0;-1.6;;-3.5
AU000006306;SALZBURG;05.01.2019;21.1;71.0;1.2;;-1.3
AU000006306;SALZBURG;06.01.2019;;41.0;2.1;;
AU000006306;SALZBURG;07.01.2019;9.9;10.0;2.2;;0.9
AU000006306;SALZBURG;08.01.2019;5.6;;2.7;5.2;0.0
AU000006306;SALZBURG;09.01.2019;7.1;30.0;0.3;;
AU000006306;SALZBURG;10.01.2019;35.1;300.0;-0.9;;
AU000006306;SALZBURG;11.01.2019;;269.0;-3.2;-0.9;
AU000006306;SALZBURG;12.01.2019;2.8;150.0;0.3;4.2;-3.7
AU000006306;SALZBURG;13.01.2019;;10.0;2.8;;
AU000006306;SALZBURG;14.01.2019;;10.0;2.7;;
AU000006306;SALZBURG;15.01.2019;;10.0;2.2;4.1;
AU000006306;SALZBURG;16.01.2019;;10.0;0.4;3.4;
AU000006306;SALZBURG;17.01.2019;;10.0;2.5;;-1.5
AU000006306;SALZBURG;18.01.2019;1.0;10.0;-0.1;;
AU000006306;SALZBURG;19.01.2019;;10.0;-4.6;0.3;
AU000006306;SALZBURG;20.01.2019;;10.0;-3.4;0.5;
AU000006306;SALZBURG;21.01.2019;;10.0;-1.9;;
AU000006306;SALZBURG;22.01.2019;;10.0;-2.6;;
AU000006306;SALZBURG;23.01.2019;0.0;10.0;-3.9;-2.4;
AU000006306;SALZBURG;24.01.2019;0.0;10.0;-3.1;-1.5;-4.0
AU000006306;SALZBURG;25.01.2019;;10.0;-3.8;-1.7;
AU000006306;SALZBURG;26.01.2019;6.1;20.0;-2.4;;-7.6
AU000006306;SALZBURG;27.01.2019;;10.0;1.3;4.0;-1.1
AU000006306;SALZBURG;28.01.2019;;10.0;1.9;;
AU000006306;SALZBURG;29.01.2019;;10.0;-0.6;2.0;
AU000006306;SALZBURG;30.01.2019;;10.0;-1.9;2.2;
AU000006306;SALZBURG;31.01.2019;;10.0;-1.8;5.3;
AU000006306;SALZBURG;01.02.2019;;10.0;1.3;6.1;
AU000006306;SALZBURG;02.02.2019;;10.0;1.9;7.1;-3.0
AU000006306;SALZBURG;03.02.2019;;51.0;0.5;2.3;
AU000006306;SALZBURG;04.02.2019;3.0;51.0;-0.9;3.7;
AU000006306;SALZBURG;05.02.2019;;51.0;-5.5;;-9.3
AU000006306;SALZBURG;06.02.2019;;51.0;-5.4;-1.8;
AU000006306;SALZBURG;07.02.2019;;41.0;-3.1;1.9;
AU000006306;SALZBURG;08.02.2019;;10.0;3.2;8.0;0.3
AU000006306;SALZBURG;09.02.2019;;10.0;4.7;11.0;
AU000006306;SALZBURG;10.02.2019;;10.0;5.9;12.6;
AU000006306;SALZBURG;11.02.2019;6.1;10.0;2.8;;
AU000006306;SALZBURG;12.02.2019;2.5;10.0;1.8;;
AU000006306;SALZBURG;13.02.2019;;10.0;2.2;7.1;
AU000006306;SALZBURG;14.02.2019;;10.0;3.3;11.5;
AU000006306;SALZBURG;15.02.2019;;10.0;4.6;;-1.0
AU000006306;SALZBURG;16.02.2019;;10.0;5.2;12.5;
AU000006306;SALZBURG;17.02.2019;;10.0;5.8;15.2;
AU000006306;SALZBURG;18.02.2019;;10.0;4.8;14.0;
AU000006306;SALZBURG;19.02.2019;;10.0;4.8;14.3;-3.2
AU000006306;SALZBURG;20.02.2019;;10.0;5.4;10.1;2.6
AU000006306;SALZBURG;21.02.2019;;10.0;7.3;;
AU000006306;SALZBURG;22.02.2019;15.0;10.0;6.8;;
AU000006306;SALZBURG;23.02.2019;;10.0;0.0;5.2;
AU000006306;SALZBURG;24.02.2019;;10.0;0.1;;-6.2
AU000006306;SALZBURG;25.02.2019;;10.0;4.9;14.6;
AU000006306;SALZBURG;26.02.2019;;10.0;8.2;;
AU000006306;SALZBURG;27.02.2019;;10.0;7.8;;
AU000006306;SALZBURG;28.02.2019;;10.0;11.8;19.6;
AU000006306;SALZBURG;01.03.2019;;10.0;8.1;;
AU000006306;SALZBURG;02.03.2019;;10.0;6.4;;
AU000006306;SALZBURG;03.03.2019;;10.0;8.2;;
AU000006306;SALZBURG;04.03.2019;;10.0;8.6;18.2;
AU000006306;SALZBURG;05.03.2019;;10.0;7.4;;
AU000006306;SALZBURG;06.03.2019;;10.0;8.2;;
AU000006306;SALZBURG;07.03.2019;;10.0;10.0;;
AU000006306;SALZBURG;08.03.2019;;10.0;6.8;;
AU000006306;SALZBURG;09.03.2019;;10.0;8.2;;2.8
AU000006306;SALZBURG;10.03.2019;2.0;10.0;9.4;15.5;
AU000006306;SALZBURG;11.03.2019;;10.0;3.7;;
AU000006306;SALZBURG;12.03.2019;;10.0;4.7;8.4;
AU000006306;SALZBURG;13.03.2019;;10.0;5.4;9.0;
AU000006306;SALZBURG;14.03.2019;;10.0;5.0;8.7;
AU000006306;SALZBURG;15.03.2019;;10.0;5.9;;
AU000006306;SALZBURG;16.03.2019;;10.0;11.1;;5.2
AU000006306;SALZBURG;17.03.2019;;;11.1;;
AU000006306;SALZBURG;18.03.2019;;;3.3;;
AU000006306;SALZBURG;19.03.2019;;;3.6;6.8;
AU000006306;SALZBURG;20.03.2019;;;3.9;;
AU000006306;SALZBURG;21.03.2019;;10.0;5.2;;
AU000006306;SALZBURG;22.03.2019;;;6.9;16.5;-3.2
AU000006306;SALZBURG;23.03.2019;;;10.4;18.6;2.5
AU000006306;SALZBURG;24.03.2019;;;10.9;;3.5
AU000006306;SALZBURG;25.03.2019;;;6.3;;
AU000006306;SALZBURG;26.03.2019;;;4.3;8.0;
AU000006306;SALZBURG;27.03.2019;;;4.6;;
AU000006306;SALZBURG;28.03.2019;;;7.6;;
AU000006306;SALZBURG;29.03.2019;;;8.8;;
AU000006306;SALZBURG;30.03.2019;;;8.8;;
AU000006306;SALZBURG;31.03.2019;;;10.4;;
AU000006306;SALZBURG;01.04.2019;;;8.8;;
AU000006306;SALZBURG;02.04.2019;;;12.0;;0.2
AU000006306;SALZBURG;03.04.2019;;;14.4;;10.0
AU000006306;SALZBURG;04.04.2019;;;10.7;;
AU000006306;SALZBURG;05.04.2019;;;6.9;;
AU000006306;SALZBURG;06.04.2019;;;9.1;;
AU000006306;SALZBURG;07.04.2019;;;9.8;;
AU000006306;SALZBURG;08.04.2019;;;9.1;;7.7
AU000006306;SALZBURG;09.04.2019;;;11.9;17.5;5.9
AU000006306;SALZBURG;10.04.2019;;;9.8;;
AU000006306;SALZBURG;11.04.2019;0.5;;7.9;9.5;
AU000006306;SALZBURG;12.04.2019;;;6.1;;
AU000006306;SALZBURG;13.04.2019;;;6.4;9.3;3.2
AU000006306;SALZBURG;14.04.2019;;;5.9;9.0;
AU000006306;SALZBURG;15.04.2019;;;7.8;;
AU000006306;SALZBURG;16.04.2019;;;9.7;;
AU000006306;SALZBURG;17.04.2019;;;9.8;;0.1
AU000006306;SALZBURG;18.04.2019;;;12.3;21.2;-0.6
AU000006306;SALZBURG;19.04.2019;;;15.5;;
AU000006306;SALZBURG;20.04.2019;;;14.1;;
AU000006306;SALZBURG;21.04.2019;;;14.0;22.4;2.0
AU000006306;SALZBURG;22.04.2019;;;14.1;;
AU000006306;SALZBURG;23.04.2019;;;15.1;;
AU000006306;SALZBURG;24.04.2019;;;19.8;;
AU000006306;SALZBURG;25.04.2019;;;18.7;;
AU000006306;SALZBURG;26.04.2019;;;12.3;;
AU000006306;SALZBURG;27.04.2019;;;8.9;;
AU000006306;SALZBURG;28.04.2019;;;7.5;;4.9
AU000006306;SALZBURG;29.04.2019;;;6.3;;
